1   Uranus     CASE  12   CLOUD15 Model Normal H2
 
     Cloud Densities - gm/cm**3
 
   Z       T        P      NH3 - H2O     H2O       NH4SH       NH3        H2S        CH4        Ar
  (km)    (K)     (bars)   Solution      Ice       Solid       Ice        Ice        Ice        Ice
 
 843.0  141.67  5.856E+00  0.000E+00  1.126E-13  6.469E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 844.0  140.79  5.749E+00  0.000E+00  8.735E-14  4.174E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 845.0  139.92  5.643E+00  0.000E+00  6.751E-14  2.676E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 846.0  139.05  5.539E+00  0.000E+00  5.198E-14  1.704E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 847.0  138.17  5.436E+00  0.000E+00  3.988E-14  1.078E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 848.0  137.30  5.334E+00  0.000E+00  3.048E-14  6.762E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 849.0  136.42  5.233E+00  0.000E+00  2.320E-14  4.237E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 850.0  135.54  5.134E+00  0.000E+00  1.759E-14  2.617E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 851.0  134.66  5.036E+00  0.000E+00  1.329E-14  1.451E-18  0.000E+00  5.977E-06  0.000E+00  0.000E+00
 852.0  133.78  4.939E+00  0.000E+00  9.993E-15  8.088E-19  0.000E+00  1.154E-05  0.000E+00  0.000E+00
 853.0  132.90  4.843E+00  0.000E+00  7.485E-15  5.620E-19  0.000E+00  1.007E-05  0.000E+00  0.000E+00
 854.0  132.01  4.749E+00  0.000E+00  5.582E-15  3.887E-19  0.000E+00  8.763E-06  0.000E+00  0.000E+00
 855.0  131.13  4.656E+00  0.000E+00  4.145E-15  2.676E-19  0.000E+00  7.601E-06  0.000E+00  0.000E+00
 856.0  130.24  4.564E+00  0.000E+00  3.064E-15  1.833E-19  0.000E+00  6.572E-06  0.000E+00  0.000E+00
 857.0  129.36  4.473E+00  0.000E+00  2.255E-15  1.250E-19  0.000E+00  5.663E-06  0.000E+00  0.000E+00
 858.0  128.47  4.384E+00  0.000E+00  1.651E-15  8.478E-20  0.000E+00  4.864E-06  0.000E+00  0.000E+00
 859.0  127.58  4.295E+00  0.000E+00  1.204E-15  5.722E-20  0.000E+00  4.164E-06  0.000E+00  0.000E+00
 860.0  126.69  4.208E+00  0.000E+00  8.730E-16  3.842E-20  0.000E+00  3.551E-06  0.000E+00  0.000E+00
 861.0  125.80  4.122E+00  0.000E+00  6.300E-16  2.566E-20  0.000E+00  3.018E-06  0.000E+00  0.000E+00
 862.0  124.91  4.038E+00  0.000E+00  4.523E-16  1.704E-20  0.000E+00  2.555E-06  0.000E+00  0.000E+00
 863.0  124.01  3.954E+00  0.000E+00  3.230E-16  1.125E-20  0.000E+00  2.155E-06  0.000E+00  0.000E+00
 864.0  123.12  3.872E+00  0.000E+00  2.294E-16  7.390E-21  0.000E+00  1.811E-06  0.000E+00  0.000E+00
 865.0  122.22  3.790E+00  0.000E+00  1.620E-16  4.824E-21  0.000E+00  1.515E-06  0.000E+00  0.000E+00
 866.0  121.32  3.710E+00  0.000E+00  1.138E-16  3.130E-21  0.000E+00  1.262E-06  0.000E+00  0.000E+00
 867.0  120.42  3.631E+00  0.000E+00  7.945E-17  2.018E-21  0.000E+00  1.047E-06  0.000E+00  0.000E+00
 868.0  119.52  3.553E+00  0.000E+00  5.514E-17  1.293E-21  0.000E+00  8.653E-07  0.000E+00  0.000E+00
 869.0  118.62  3.476E+00  0.000E+00  3.803E-17  8.234E-22  0.000E+00  7.116E-07  0.000E+00  0.000E+00
 870.0  117.72  3.400E+00  0.000E+00  2.606E-17  5.207E-22  0.000E+00  5.825E-07  0.000E+00  0.000E+00
 871.0  116.81  3.326E+00  0.000E+00  1.775E-17  3.271E-22  0.000E+00  4.746E-07  0.000E+00  0.000E+00
 872.0  115.90  3.252E+00  0.000E+00  1.200E-17  2.040E-22  0.000E+00  3.847E-07  0.000E+00  0.000E+00
 873.0  115.00  3.180E+00  0.000E+00  8.064E-18  1.263E-22  0.000E+00  3.103E-07  0.000E+00  0.000E+00
 874.0  114.09  3.108E+00  0.000E+00  5.379E-18  7.764E-23  0.000E+00  2.490E-07  0.000E+00  0.000E+00
 875.0  113.17  3.038E+00  0.000E+00  3.562E-18  4.737E-23  0.000E+00  1.988E-07  0.000E+00  0.000E+00
 876.0  112.26  2.969E+00  0.000E+00  2.342E-18  2.867E-23  0.000E+00  1.578E-07  0.000E+00  0.000E+00
 877.0  111.35  2.900E+00  0.000E+00  1.528E-18  1.722E-23  0.000E+00  1.245E-07  0.000E+00  0.000E+00
 878.0  110.43  2.833E+00  0.000E+00  9.887E-19  1.025E-23  0.000E+00  9.769E-08  0.000E+00  0.000E+00
 879.0  109.51  2.767E+00  0.000E+00  6.348E-19  6.057E-24  0.000E+00  7.619E-08  0.000E+00  0.000E+00
 880.0  108.59  2.701E+00  0.000E+00  4.042E-19  3.546E-24  0.000E+00  5.905E-08  0.000E+00  0.000E+00
 881.0  107.67  2.637E+00  0.000E+00  2.551E-19  2.058E-24  0.000E+00  4.548E-08  0.000E+00  0.000E+00
 882.0  106.75  2.574E+00  0.000E+00  1.597E-19  1.183E-24  0.000E+00  3.479E-08  0.000E+00  0.000E+00
 883.0  105.82  2.512E+00  0.000E+00  9.901E-20  6.742E-25  0.000E+00  2.643E-08  0.000E+00  0.000E+00
 884.0  104.90  2.450E+00  0.000E+00  6.082E-20  3.803E-25  0.000E+00  1.994E-08  0.000E+00  0.000E+00
 885.0  103.97  2.390E+00  0.000E+00  3.701E-20  2.124E-25  0.000E+00  1.493E-08  0.000E+00  0.000E+00
 886.0  103.04  2.331E+00  0.000E+00  2.230E-20  1.175E-25  0.000E+00  1.110E-08  0.000E+00  0.000E+00
 887.0  102.11  2.272E+00  0.000E+00  1.330E-20  6.426E-26  0.000E+00  8.188E-09  0.000E+00  0.000E+00
 888.0  101.17  2.215E+00  0.000E+00  7.846E-21  3.477E-26  0.000E+00  5.990E-09  0.000E+00  0.000E+00
 889.0  100.24  2.158E+00  0.000E+00  4.580E-21  1.861E-26  0.000E+00  4.346E-09  0.000E+00  0.000E+00
 890.0   99.30  2.103E+00  0.000E+00  2.644E-21  9.843E-27  0.000E+00  3.126E-09  0.000E+00  0.000E+00
 891.0   98.36  2.048E+00  0.000E+00  1.508E-21  5.145E-27  0.000E+00  2.229E-09  0.000E+00  0.000E+00
 892.0   97.42  1.994E+00  0.000E+00  8.504E-22  2.657E-27  0.000E+00  1.575E-09  0.000E+00  0.000E+00
 893.0   96.47  1.941E+00  0.000E+00  4.736E-22  1.355E-27  0.000E+00  1.102E-09  0.000E+00  0.000E+00
 894.0   95.53  1.890E+00  0.000E+00  2.604E-22  6.816E-28  0.000E+00  7.632E-10  0.000E+00  0.000E+00
 895.0   94.58  1.838E+00  0.000E+00  1.413E-22  3.384E-28  0.000E+00  5.234E-10  0.000E+00  0.000E+00
 896.0   93.63  1.788E+00  0.000E+00  7.564E-23  1.657E-28  0.000E+00  3.551E-10  0.000E+00  0.000E+00
 897.0   92.68  1.739E+00  0.000E+00  3.993E-23  7.996E-29  0.000E+00  2.383E-10  0.000E+00  0.000E+00
 898.0   91.73  1.691E+00  0.000E+00  2.077E-23  3.802E-29  0.000E+00  1.581E-10  0.000E+00  0.000E+00
 899.0   90.77  1.643E+00  0.000E+00  1.064E-23  1.780E-29  0.000E+00  1.036E-10  0.000E+00  0.000E+00
 900.0   89.81  1.596E+00  0.000E+00  5.369E-24  8.204E-30  0.000E+00  6.710E-11  0.000E+00  0.000E+00
 901.0   88.85  1.551E+00  0.000E+00  2.665E-24  3.719E-30  0.000E+00  4.290E-11  0.000E+00  0.000E+00
 902.0   87.89  1.506E+00  0.000E+00  1.301E-24  1.657E-30  0.000E+00  2.706E-11  0.000E+00  0.000E+00
 903.0   86.93  1.461E+00  0.000E+00  6.242E-25  7.258E-31  0.000E+00  1.684E-11  0.000E+00  0.000E+00
 904.0   85.96  1.418E+00  0.000E+00  2.941E-25  3.121E-31  0.000E+00  1.033E-11  0.000E+00  0.000E+00
 905.0   84.99  1.376E+00  0.000E+00  1.360E-25  1.317E-31  0.000E+00  6.240E-12  0.000E+00  0.000E+00
 906.0   84.02  1.334E+00  0.000E+00  6.170E-26  5.447E-32  0.000E+00  3.713E-12  0.000E+00  0.000E+00
 907.0   83.05  1.293E+00  0.000E+00  2.743E-26  2.208E-32  0.000E+00  2.173E-12  0.000E+00  0.000E+00
 908.0   82.07  1.253E+00  0.000E+00  1.194E-26  8.766E-33  0.000E+00  1.251E-12  0.000E+00  0.000E+00
 909.0   81.10  1.213E+00  0.000E+00  5.089E-27  3.404E-33  0.000E+00  7.074E-13  0.000E+00  0.000E+00
 910.0   80.12  1.175E+00  0.000E+00  2.120E-27  1.292E-33  0.000E+00  3.928E-13  0.000E+00  0.000E+00
 911.0   79.14  1.137E+00  0.000E+00  8.626E-28  4.792E-34  0.000E+00  2.140E-13  0.000E+00  0.000E+00
 912.0   78.15  1.100E+00  0.000E+00  3.426E-28  1.734E-34  0.000E+00  1.143E-13  0.000E+00  0.000E+00
 913.0   77.17  1.064E+00  0.000E+00  1.326E-28  6.116E-35  0.000E+00  5.979E-14  0.000E+00  0.000E+00
 914.0   76.18  1.028E+00  0.000E+00  5.001E-29  2.101E-35  0.000E+00  3.060E-14  0.000E+00  0.000E+00
 915.0   75.19  9.935E-01  0.000E+00  1.835E-29  7.021E-36  0.000E+00  1.531E-14  0.000E+00  0.000E+00
 916.0   74.19  9.595E-01  0.000E+00  6.540E-30  2.280E-36  0.000E+00  7.482E-15  0.000E+00  0.000E+00
 917.0   73.20  9.262E-01  0.000E+00  2.262E-30  7.185E-37  0.000E+00  3.566E-15  0.000E+00  0.000E+00
 918.0   72.20  8.936E-01  0.000E+00  7.587E-31  2.195E-37  0.000E+00  1.656E-15  1.081E-05  0.000E+00
 919.0   71.20  8.618E-01  0.000E+00  2.464E-31  6.496E-38  0.000E+00  7.490E-16  5.446E-05  0.000E+00
 920.0   70.21  8.308E-01  0.000E+00  7.756E-32  1.864E-38  0.000E+00  3.299E-16  4.466E-05  0.000E+00
 921.0   69.21  8.006E-01  0.000E+00  2.370E-32  5.196E-39  0.000E+00  1.416E-16  3.641E-05  0.000E+00
 922.0   68.22  7.713E-01  0.000E+00  7.017E-33  1.404E-39  0.000E+00  5.917E-17  2.949E-05  0.000E+00
 923.0   67.23  7.427E-01  0.000E+00  2.009E-33  3.670E-40  0.000E+00  2.401E-17  2.373E-05  0.000E+00
 924.0   66.24  7.148E-01  0.000E+00  5.547E-34  9.262E-41  0.000E+00  9.450E-18  1.896E-05  0.000E+00
 925.0   65.25  6.876E-01  0.000E+00  1.475E-34  2.252E-41  0.000E+00  3.600E-18  1.504E-05  0.000E+00
 926.0   64.26  6.611E-01  0.000E+00  3.769E-35  5.266E-42  0.000E+00  1.325E-18  1.183E-05  0.000E+00
 927.0   63.27  6.352E-01  0.000E+00  9.230E-36  1.181E-42  0.000E+00  4.704E-19  9.232E-06  0.000E+00
 928.0   62.27  6.100E-01  0.000E+00  2.162E-36  2.535E-43  0.000E+00  1.607E-19  7.140E-06  0.000E+00
 929.0   61.28  5.855E-01  0.000E+00  4.831E-37  5.197E-44  0.000E+00  5.269E-20  5.471E-06  0.000E+00
 930.0   60.29  5.616E-01  0.000E+00  1.027E-37  1.015E-44  0.000E+00  1.656E-20  4.152E-06  0.000E+00
 931.0   59.29  5.383E-01  0.000E+00  2.074E-38  1.882E-45  0.000E+00  4.972E-21  3.118E-06  0.000E+00
 932.0   58.30  5.156E-01  0.000E+00  3.962E-39  3.309E-46  0.000E+00  1.423E-21  2.316E-06  0.000E+00
 933.0   57.30  4.935E-01  0.000E+00  7.142E-40  5.495E-47  0.000E+00  3.875E-22  1.701E-06  0.000E+00
 934.0   56.30  4.720E-01  0.000E+00  1.211E-40  8.597E-48  0.000E+00  9.999E-23  1.234E-06  0.000E+00
 935.0   55.30  4.511E-01  0.000E+00  1.926E-41  1.263E-48  0.000E+00  2.439E-23  8.838E-07  0.000E+00
 936.0   54.30  4.307E-01  0.000E+00  2.861E-42  1.736E-49  0.000E+00  5.604E-24  6.245E-07  0.000E+00
 937.0   53.30  4.109E-01  0.000E+00  3.956E-43  2.226E-50  0.000E+00  1.209E-24  4.350E-07  0.000E+00
 
     Next Temperature <= Tropopause Temperature
     Execution Terminated
