  1130.0    140.20   5.4897E+00  0.843  0.152  4.93E-03  4.38E-17  5.50E-13  1.23E-04  0.00E+00  3.19E-17
  1129.0    141.04   5.5890E+00  0.843  0.152  4.93E-03  6.74E-17  7.04E-13  1.23E-04  0.00E+00  4.91E-17
  1128.0    141.89   5.6896E+00  0.843  0.152  4.93E-03  1.03E-16  8.99E-13  1.23E-04  0.00E+00  7.51E-17
  1127.0    142.74   5.7913E+00  0.843  0.152  4.93E-03  1.57E-16  1.14E-12  1.23E-04  0.00E+00  1.14E-16
  1126.0    143.59   5.8942E+00  0.843  0.152  4.93E-03  2.37E-16  1.45E-12  1.23E-04  0.00E+00  1.73E-16
  1125.0    144.43   5.9984E+00  0.843  0.152  4.93E-03  3.56E-16  1.83E-12  1.23E-04  0.00E+00  2.60E-16
  1124.0    145.28   6.1037E+00  0.843  0.152  4.93E-03  5.33E-16  2.31E-12  1.23E-04  0.00E+00  3.90E-16
  1123.0    146.12   6.2104E+00  0.843  0.152  4.93E-03  7.92E-16  2.91E-12  1.23E-04  0.00E+00  5.80E-16
  1122.0    146.97   6.3182E+00  0.843  0.152  4.93E-03  1.17E-15  3.64E-12  1.23E-04  0.00E+00  8.59E-16
  1121.0    147.81   6.4273E+00  0.843  0.152  4.93E-03  1.73E-15  4.55E-12  1.23E-04  0.00E+00  1.27E-15
  1120.0    148.65   6.5377E+00  0.843  0.152  4.93E-03  2.53E-15  5.67E-12  1.23E-04  0.00E+00  1.86E-15
  1119.0    149.49   6.6493E+00  0.843  0.152  4.93E-03  3.68E-15  7.04E-12  1.23E-04  0.00E+00  2.71E-15
  1118.0    150.33   6.7622E+00  0.843  0.152  4.93E-03  5.34E-15  8.72E-12  1.23E-04  0.00E+00  3.94E-15
  1117.0    151.17   6.8763E+00  0.843  0.152  4.93E-03  7.72E-15  1.08E-11  1.23E-04  0.00E+00  5.69E-15
  1116.0    152.01   6.9918E+00  0.843  0.152  4.93E-03  1.11E-14  1.33E-11  1.23E-04  0.00E+00  8.19E-15
  1115.0    152.84   7.1086E+00  0.843  0.152  4.93E-03  1.59E-14  1.63E-11  1.23E-04  0.00E+00  1.17E-14
  1114.0    153.68   7.2266E+00  0.843  0.152  4.93E-03  2.26E-14  2.00E-11  1.23E-04  0.00E+00  1.67E-14
  1113.0    154.51   7.3460E+00  0.843  0.152  4.93E-03  3.20E-14  2.45E-11  1.23E-04  0.00E+00  2.38E-14
  1112.0    155.35   7.4667E+00  0.843  0.152  4.93E-03  4.52E-14  2.98E-11  1.23E-04  0.00E+00  3.36E-14
  1111.0    156.18   7.5887E+00  0.843  0.152  4.93E-03  6.36E-14  3.63E-11  1.23E-04  0.00E+00  4.74E-14
  1110.0    157.01   7.7121E+00  0.843  0.152  4.93E-03  8.90E-14  4.41E-11  1.23E-04  0.00E+00  6.64E-14
  1109.0    157.85   7.8368E+00  0.843  0.152  4.93E-03  1.24E-13  5.34E-11  1.23E-04  0.00E+00  9.28E-14
  1108.0    158.68   7.9629E+00  0.843  0.152  4.93E-03  1.72E-13  6.45E-11  1.23E-04  0.00E+00  1.29E-13
  1107.0    159.51   8.0903E+00  0.843  0.152  4.93E-03  2.38E-13  7.78E-11  1.23E-04  0.00E+00  1.79E-13
  1106.0    160.34   8.2192E+00  0.843  0.152  4.93E-03  3.29E-13  9.36E-11  1.23E-04  0.00E+00  2.47E-13
  1105.0    161.17   8.3493E+00  0.843  0.152  4.93E-03  4.51E-13  1.12E-10  1.23E-04  0.00E+00  3.40E-13
  1104.0    162.00   8.4809E+00  0.843  0.152  4.93E-03  6.17E-13  1.35E-10  1.23E-04  0.00E+00  4.65E-13
