      fo_v2	      Io_v2	      Eo_v2
  2.7985717e+004  3.8386569e-031  6.1313837e+003
  2.7985776e+004  6.1983957e-023  1.9951846e+003
  2.7985870e+004  1.4212789e-021  1.3048559e+003
  2.7986743e+004  5.3861606e-026  3.4872232e+003
  2.7990334e+004  1.6213594e-027  4.2123179e+003
  2.7995403e+004  2.2749890e-020  6.2089970e+002
  2.7995894e+004  1.3755592e-020  1.9481790e+002
  2.8000711e+004  2.2681893e-025  3.4688470e+003
  2.8005966e+004  1.4480358e-026  3.9464228e+003
  2.8006226e+004  4.7926895e-030  5.6292852e+003
  2.8006539e+004  6.3764550e-028  4.5435278e+003
  2.8007693e+004  3.0260723e-020  4.9588280e+002
  2.8008175e+004  2.9166163e-020  2.8282330e+002
  2.8011996e+004  6.7979708e-020  3.8318410e+002
  2.8013676e+004  6.7527286e-030  5.4663296e+003
  2.8015196e+004  2.8390909e-021  1.1237741e+003
  2.8016861e+004  4.1848442e-024  2.5597989e+003
  2.8018807e+004  2.4170147e-034  7.4901838e+003
  2.8024318e+004  3.1730674e-022  1.7709499e+003
  2.8026312e+004  3.5113919e-033  6.9554474e+003
  2.8028398e+004  6.2485507e-035  7.5676108e+003
  2.8030415e+004  6.8846093e-021  2.9383660e+002
  2.8032429e+004  5.5217825e-029  5.1421698e+003
  2.8037197e+004  5.8990122e-031  5.9477544e+003
  2.8037228e+004  1.0350928e-020  9.5485760e+002
  2.8038372e+004  4.0539585e-025  3.1906368e+003
  2.8038815e+004  1.8050087e-028  4.6453998e+003
  2.8038958e+004  1.8675804e-033  7.1794190e+003
  2.8045044e+004  4.7520313e-032  6.4442184e+003
  2.8046581e+004  7.0872752e-027  3.8863244e+003
  2.8046723e+004  6.3544695e-027  4.0849067e+003
  2.8048335e+004  1.3730277e-020  4.0148440e+002
  2.8050868e+004  9.4141106e-032  6.2432907e+003
  2.8051806e+004  8.4953113e-021  7.9814160e+002
  2.8052801e+004  6.9611228e-033  6.7580684e+003
  2.8055784e+004  6.5219775e-025  3.3497187e+003
  2.8056099e+004  3.7607919e-022  1.5587187e+003
  2.8057693e+004  2.9783744e-020  5.2142960e+002
  2.8058434e+004  1.2591553e-023  2.3049703e+003
  2.8058698e+004  1.2265332e-020  6.5365700e+002
  2.8061845e+004  5.8854449e-028  4.6703201e+003
  2.8065715e+004  1.3510745e-025  3.5010183e+003
  2.8068653e+004  1.1662168e-030  5.7432404e+003
  2.8069716e+004  3.2417483e-021  4.1244440e+002
  2.8074735e+004  8.2695009e-025  3.1875178e+003
  2.8075402e+004  1.8547240e-029  5.0943573e+003
  2.8078067e+004  6.2313091e-035  7.7918598e+003
  2.8080917e+004  8.2031244e-022  1.3585358e+003
  2.8083903e+004  7.1396890e-025  2.9056964e+003
  2.8092228e+004  1.3325371e-029  5.2581941e+003
  2.8092329e+004  6.0169901e-021  5.3962840e+002
  2.8093536e+004  7.0465948e-023  2.0620047e+003
  2.8093835e+004  5.8611022e-026  3.6421048e+003
  2.8094689e+004  8.5917038e-028  4.3018513e+003
  2.8094778e+004  9.2742606e-034  7.0434082e+003
  2.8095003e+004  5.8073673e-027  4.2140218e+003
  2.8096240e+004  3.3937457e-035  7.6473426e+003
  2.8096970e+004  5.8194146e-026  3.5717978e+003
  2.8098598e+004  3.2634675e-021  1.1704421e+003
  2.8100856e+004  1.7610809e-030  5.5589122e+003
  2.8106009e+004  1.2080344e-020  6.7904340e+002
  2.8108893e+004  2.9186317e-021  9.9447430e+002
  2.8111228e+004  4.7640828e-032  6.3474584e+003
  2.8111509e+004  4.5833107e-021  8.3066470e+002
  2.8112763e+004  1.4212789e-021  5.5052700e+002
  2.8115126e+004  3.5479648e-033  6.8603880e+003
  2.8115191e+004  1.5448250e-031  6.0387882e+003
  2.8116037e+004  1.2496238e-032  6.5337109e+003
  2.8116099e+004  4.6460010e-034  7.2873005e+003
  2.8118228e+004  1.4082485e-028  4.7884319e+003
  2.8122010e+004  9.1259755e-023  1.8309525e+003
  2.8123255e+004  2.3468174e-024  2.6324617e+003
  2.8127582e+004  5.8597528e-031  5.8492745e+003
  2.8131655e+004  9.6001783e-029  4.7335272e+003
  2.8133126e+004  5.3024831e-026  3.7735634e+003
  2.8136916e+004  1.1656799e-024  3.0716984e+003
  2.8139045e+004  2.4410647e-021  6.9712370e+002
  2.8141374e+004  1.1186115e-025  3.2688038e+003
  2.8143641e+004  2.1740989e-022  1.6118599e+003
  2.8143846e+004  1.1266248e-034  7.6114039e+003
  2.8144885e+004  7.6856269e-027  3.9696474e+003
  2.8146699e+004  1.3777782e-027  4.3342369e+003
  2.8148954e+004  5.7026839e-024  2.9174520e+003
  2.8149319e+004  4.9978049e-025  3.2154159e+003
  2.8149665e+004  6.6462902e-030  5.3661106e+003
  2.8154017e+004  5.0162514e-034  7.1245220e+003
  2.8156226e+004  1.4350905e-023  2.3709884e+003
  2.8156451e+004  4.5162638e-021  8.5586500e+002
  2.8156961e+004  3.7642573e-035  7.7205406e+003
  2.8157488e+004  3.3027773e-035  8.0834891e+003
  2.8158169e+004  9.9032854e-030  5.1810759e+003
  2.8158196e+004  9.4423327e-022  1.4047693e+003
  2.8158409e+004  5.7700463e-022  7.0795330e+002
  2.8164871e+004  1.5760838e-021  1.0267422e+003
  2.8165386e+004  9.2125381e-022  1.2097188e+003
  2.8165959e+004  4.9645432e-032  6.4441699e+003
  2.8169452e+004  3.7220251e-033  6.9554140e+003
  2.8173585e+004  6.9739575e-029  4.8982443e+003
  2.8174822e+004  9.4336400e-031  5.6442226e+003
  2.8176807e+004  6.7356467e-033  6.6162166e+003
  2.8177601e+004  4.4758889e-025  3.3492356e+003
  2.8178589e+004  1.2473241e-026  3.8958946e+003
  2.8179670e+004  4.0158668e-025  2.9774036e+003
  2.8180939e+004  2.3854993e-034  7.3877915e+003
  2.8181623e+004  8.3019344e-032  6.1226934e+003
  2.8182168e+004  6.0670741e-031  5.9476855e+003
  2.8182452e+004  9.3493043e-028  4.3839125e+003
  2.8182621e+004  2.0303892e-023  2.1213282e+003
  2.8187315e+004  9.1343847e-022  8.7382310e+002
  2.8189204e+004  1.6113107e-026  3.6488549e+003
  2.8199031e+004  6.7714129e-028  4.4459559e+003
  2.8202295e+004  5.2854175e-023  1.8835289e+003
  2.8203719e+004  6.8387905e-030  5.4662334e+003
  2.8205552e+004  2.1606245e-022  8.8457630e+002
  2.8205997e+004  5.5485474e-034  7.1989723e+003
  2.8206452e+004  1.5548171e-021  1.0517566e+003
  2.8210153e+004  1.0482848e-028  4.8143200e+003
  2.8211642e+004  2.6821267e-024  2.6976542e+003
  2.8214883e+004  1.3294723e-032  6.5336733e+003
  2.8214901e+004  2.5065669e-022  1.6576342e+003
  2.8215022e+004  1.0434684e-025  3.4736928e+003
  2.8215480e+004  3.9362194e-024  2.8051368e+003
  2.8216011e+004  1.0031810e-033  7.0433827e+003
  2.8217598e+004  4.9794262e-022  1.2417117e+003
  2.8220135e+004  2.6685743e-022  1.4436834e+003
  2.8221904e+004  9.2913602e-024  2.6587628e+003
  2.8226556e+004  7.1281905e-029  5.0000887e+003
  2.8226711e+004  6.0838612e-027  4.0095278e+003
  2.8227470e+004  6.3107256e-026  3.3395364e+003
  2.8227521e+004  2.1349087e-027  4.0455814e+003
  2.8228532e+004  1.0843745e-029  5.2605969e+003
  2.8229458e+004  7.4332595e-033  6.6919274e+003
  2.8229654e+004  3.4888259e-024  2.9413314e+003
  2.8232027e+004  1.6153971e-031  6.0387346e+003
  2.8232865e+004  2.5216180e-034  7.4811477e+003
  2.8235984e+004  3.1447006e-022  1.0695644e+003
  2.8237209e+004  4.1445683e-024  2.4296087e+003
  2.8238047e+004  1.0360466e-030  5.7224709e+003
  2.8238739e+004  9.1385922e-032  6.1996710e+003
  2.8250168e+004  6.8782712e-028  4.5495289e+003
  2.8252229e+004  1.5655945e-034  7.2669217e+003
  2.8253030e+004  7.4503950e-023  1.0802344e+003
  2.8253371e+004  1.0893797e-034  7.7248105e+003
  2.8253815e+004  1.8104198e-030  5.5588374e+003
  2.8255886e+004  5.5434393e-034  7.1245024e+003
  2.8255994e+004  1.1780922e-023  2.1733161e+003
  2.8256606e+004  2.6048295e-028  4.4587136e+003
  2.8257149e+004  8.0589655e-025  3.0679207e+003
  2.8257403e+004  4.9111059e-022  1.2664954e+003
  2.8257565e+004  5.0498595e-026  3.5892445e+003
  2.8258402e+004  7.3059938e-033  6.6161871e+003
  2.8259366e+004  4.6012867e-025  3.0417502e+003
  2.8266610e+004  9.1175740e-027  3.7185974e+003
  2.8267788e+004  6.1020997e-023  1.9288214e+003
  2.8268575e+004  1.4437078e-022  1.4753832e+003
  2.8272031e+004  7.0921726e-023  1.6961650e+003
  2.8273134e+004  6.8482451e-035  7.5675943e+003
  2.8275095e+004  6.1373275e-027  4.1148333e+003
  2.8275583e+004  2.0944949e-033  6.7610136e+003
  2.8276308e+004  1.8770649e-029  5.0942544e+003
  2.8276847e+004  2.9287297e-029  4.8879813e+003
  2.8277198e+004  8.8303780e-032  6.1226511e+003
  2.8283940e+004  9.9489969e-023  1.2841719e+003
  2.8285218e+004  7.7638886e-025  2.7555504e+003
  2.8288256e+004  2.5708651e-032  6.2698988e+003
  2.8288670e+004  3.0379407e-030  5.3331144e+003
  2.8290502e+004  6.2687261e-034  7.1989570e+003
  2.8290791e+004  2.5077215e-023  2.5501462e+003
  2.8292437e+004  2.9092383e-031  5.7938432e+003
  2.8292572e+004  3.8697178e-025  3.1853914e+003
  2.8293360e+004  2.8600873e-023  2.4115669e+003
  2.8293595e+004  8.9966183e-035  7.3285146e+003
  2.8297186e+004  1.2113769e-027  4.1143212e+003
  2.8297212e+004  8.2182490e-033  6.6919041e+003
  2.8298939e+004  1.8004427e-028  4.6452605e+003
  2.8299506e+004  7.2490200e-026  3.4030198e+003
  2.8299695e+004  2.3625407e-023  1.2947521e+003
  2.8299745e+004  9.8487088e-031  5.6441634e+003
  2.8300834e+004  5.3343229e-035  7.9270473e+003
  2.8302132e+004  5.0603353e-026  3.6962829e+003
  2.8303830e+004  1.4271818e-022  1.4999724e+003
  2.8303970e+004  2.4097906e-024  2.4809872e+003
  2.8304232e+004  3.8131097e-035  7.6473301e+003
  2.8306041e+004  5.7395692e-024  2.6788690e+003
  2.8315826e+004  1.3626342e-023  2.2181066e+003
  2.8316198e+004  1.2024840e-033  6.8236259e+003
  2.8316809e+004  3.8413095e-023  1.7275547e+003
  2.8317976e+004  9.8896130e-032  6.1996372e+003
  2.8319433e+004  1.4821061e-028  4.5264413e+003
  2.8320267e+004  1.7289375e-023  1.9669501e+003
  2.8321187e+004  1.8087531e-034  7.2669097e+003
  2.8322155e+004  1.5972735e-027  4.2121321e+003
  2.8322403e+004  1.0159663e-029  5.1809945e+003
  2.8325989e+004  1.3349939e-025  3.0989039e+003
  2.8329050e+004  4.3428947e-035  7.7205306e+003
  2.8330160e+004  2.8898766e-023  1.5174571e+003
  2.8330377e+004  1.0490092e-034  7.3838788e+003
  2.8331347e+004  1.4746172e-032  6.3335342e+003
  2.8331624e+004  1.0499758e-026  3.7812032e+003
  2.8331994e+004  2.3603657e-033  6.7609950e+003
  2.8332118e+004  3.8501646e-025  3.2941596e+003
  2.8332702e+004  2.7338791e-024  2.7982551e+003
  2.8333662e+004  1.6706262e-029  4.9546901e+003
  2.8339368e+004  1.6660165e-031  5.8585037e+003
  2.8340209e+004  1.7369179e-030  5.3988001e+003
  2.8341547e+004  1.0984475e-030  5.7224234e+003
  2.8344543e+004  6.8877805e-024  1.5279416e+003
  2.8344646e+004  9.6979356e-029  4.7334169e+003
  2.8345821e+004  4.5225075e-025  2.8063009e+003
  2.8346646e+004  1.3091195e-026  3.7951468e+003
  2.8348856e+004  1.0618894e-034  7.3285049e+003
  2.8351906e+004  1.4017782e-033  6.8798975e+003
  2.8352105e+004  3.7920958e-023  1.7518549e+003
  2.8354717e+004  2.8299535e-032  6.2698714e+003
  2.8355949e+004  1.3988763e-027  4.1760379e+003
  2.8358613e+004  2.7917678e-024  2.5252574e+003
  2.8359684e+004  2.1085276e-026  3.4594156e+003
  2.8361452e+004  9.3751731e-024  1.9980144e+003
  2.8362450e+004  1.6610370e-022  2.1759765e+003
  2.8363041e+004  3.7651241e-023  2.3068298e+003
  2.8363059e+004  3.0880143e-035  7.4331264e+003
  2.8363251e+004  1.3803185e-033  6.8236107e+003
  2.8363973e+004  3.8661553e-024  2.2558161e+003
  2.8364669e+004  1.1284421e-029  5.2605314e+003
  2.8365901e+004  2.7013403e-024  2.9087459e+003
  2.8366880e+004  8.5581382e-028  4.3017040e+003
  2.8368729e+004  1.7182221e-032  6.3907164e+003
  2.8372670e+004  1.7154549e-028  4.5872599e+003
  2.8373145e+004  9.9010054e-026  3.3945831e+003
  2.8373725e+004  7.7033441e-024  1.7692202e+003
  2.8373969e+004  1.2635118e-034  7.3838705e+003
  2.8378888e+004  1.7786041e-023  2.4281225e+003
  2.8379363e+004  3.1316938e-031  5.7938044e+003
  2.8379804e+004  1.9390066e-031  5.9165975e+003
  2.8381099e+004  7.7925446e-026  3.1490103e+003
  2.8382047e+004  1.9376677e-029  5.0146042e+003
  2.8382861e+004  4.1274260e-034  6.9299460e+003
  2.8384327e+004  2.0182701e-030  5.4578052e+003
  2.8386127e+004  3.0611125e-027  3.8368280e+003
  2.8386386e+004  1.8466275e-024  1.7796034e+003
  2.8386908e+004  1.0722086e-028  4.8142312e+003
  2.8387701e+004  1.6496025e-032  6.3335117e+003
  2.8389730e+004  6.9771699e-027  3.8861306e+003
  2.8389761e+004  9.2956400e-024  2.0221406e+003
  2.8391248e+004  1.6371154e-033  6.8798851e+003
  2.8395673e+004  5.2490329e-025  2.8500351e+003
  2.8396703e+004  3.7877325e-035  7.4331196e+003
  2.8399427e+004  5.5677445e-035  7.0915454e+003
  2.8400960e+004  5.0580055e-033  6.4415677e+003
  2.8401705e+004  2.0988398e-024  2.2865411e+003
  2.8402361e+004  6.9020690e-025  3.0107195e+003
  2.8402589e+004  7.9319377e-025  2.5625325e+003
  2.8403087e+004  3.2046404e-030  5.3330608e+003
  2.8404226e+004  1.7449352e-023  2.5403240e+003
  2.8405395e+004  4.0867615e-028  4.2308812e+003
  2.8408658e+004  9.4184470e-028  4.3837939e+003
  2.8409499e+004  2.4399408e-034  6.9738737e+003
  2.8409708e+004  1.2333300e-026  3.5088641e+003
  2.8413344e+004  1.8196141e-031  5.8584716e+003
  2.8413835e+004  1.8839931e-024  2.0392512e+003
  2.8413851e+004  5.2490329e-026  3.4869717e+003
  2.8414382e+004  5.7039971e-032  5.9682523e+003
  2.8416054e+004  4.8952998e-034  6.9299354e+003
  2.8417099e+004  1.9510990e-032  6.3906974e+003
  2.8417646e+004  5.0220299e-029  4.6413135e+003
  2.8420094e+004  5.4964122e-034  6.6054188e+003
  2.8421912e+004  5.9303360e-031  5.5102626e+003
  2.8423082e+004  5.6843302e-030  5.0678617e+003
  2.8423572e+004  4.5110672e-025  2.0495280e+003
  2.8425548e+004  3.0330481e-029  4.8879086e+003
  2.8426376e+004  9.0589799e-026  3.1921940e+003
  2.8427282e+004  1.3470363e-019  1.9096500e+001
  2.8428370e+004  2.9893674e-033  6.4861950e+003
  2.8428878e+004  2.2739415e-022  1.9520948e+003
  2.8430502e+004  7.6415120e-027  3.9694911e+003
  2.8431573e+004  1.7942349e-027  3.8856071e+003
  2.8431680e+004  2.8666805e-034  7.0117924e+003
  2.8431927e+004  1.0650728e-022  2.0752803e+003
  2.8433981e+004  2.0733819e-024  2.3102919e+003
  2.8435045e+004  4.4317913e-024  2.6438340e+003
  2.8435688e+004  1.4937547e-025  2.8868620e+003
  2.8437156e+004  4.3110126e-025  2.5929058e+003
  2.8437694e+004  2.9321035e-034  6.9738646e+003
  2.8437697e+004  1.8564331e-030  5.3987556e+003
  2.8440078e+004  3.6389769e-025  3.1045022e+003
  2.8442998e+004  5.8220951e-033  6.4415516e+003
  2.8443601e+004  2.1467393e-031  5.9165705e+003
  2.8443673e+004  3.3696074e-032  6.0135793e+003
  2.8446756e+004  2.4003761e-028  4.2789814e+003
  2.8447141e+004  2.6538679e-028  4.4586164e+003
  2.8447886e+004  1.0372401e-022  2.1891755e+003
  2.8449591e+004  7.4349713e-026  2.3374967e+003
  2.8449888e+004  4.2284315e-025  2.3273308e+003
  2.8450880e+004  1.4364129e-026  3.5514864e+003
  2.8451035e+004  8.2277161e-035  7.0437028e+003
  2.8451751e+004  3.5113919e-033  6.5246739e+003
  2.8453037e+004  5.7210968e-026  3.5715950e+003
  2.8453634e+004  3.5000907e-031  5.5562881e+003
  2.8455386e+004  2.9551484e-029  4.6887272e+003
  2.8456069e+004  3.4775974e-034  7.0117368e+003
  2.8457621e+004  3.3502661e-030  5.1145834e+003
  2.8457690e+004  4.2921935e-025  2.6165497e+003
  2.8460500e+004  1.7509724e-029  4.9546296e+003
  2.8462973e+004  2.5821371e-026  3.2285615e+003
  2.8465469e+004  3.4824052e-033  6.4861809e+003
  2.8466598e+004  4.4872400e-035  7.0697223e+003
  2.8467279e+004  8.1279177e-026  2.9168725e+003
  2.8467885e+004  3.9589434e-032  6.0526848e+003
  2.8468415e+004  2.1442691e-027  4.0454533e+003
  2.8468460e+004  2.3236959e-024  2.7389961e+003
  2.8468559e+004  2.1841341e-030  5.4577676e+003
  2.8469127e+004  2.0930485e-027  3.9276558e+003
  2.8470229e+004  6.3940981e-032  5.9682291e+003
  2.8470451e+004  1.0092048e-033  6.5571293e+003
  2.8471579e+004  1.0089724e-034  7.0436955e+003
  2.8471764e+004  2.6174554e-023  2.2942035e+003
  2.8476844e+004  3.9480196e-025  3.1903770e+003
  2.8480273e+004  4.1065706e-031  5.5959747e+003
  2.8480940e+004  2.8052999e-028  4.3204519e+003
  2.8481188e+004  8.7072156e-026  2.6332320e+003
  2.8482142e+004  1.5264384e-028  4.5263603e+003
  2.8483395e+004  6.5370122e-032  5.6787106e+003
  2.8484144e+004  5.5472699e-035  7.0697158e+003
  2.8484285e+004  4.0999570e-027  3.5873832e+003
  2.8484372e+004  4.1350360e-033  6.5246935e+003
  2.8485961e+004  5.5217825e-034  6.5835669e+003
  2.8486219e+004  3.9280707e-030  5.1548771e+003
  2.8486793e+004  3.4584324e-029  4.7296064e+003
  2.8488295e+004  1.1373112e-032  6.0856175e+003
  2.8489290e+004  7.2657307e-033  6.1343704e+003
  2.8489924e+004  1.5987454e-026  3.6486886e+003
  2.8491755e+004  2.0543730e-029  5.0145530e+003
  2.8491829e+004  1.4069521e-026  3.2581995e+003
  2.8492554e+004  5.8638020e-022  1.7400140e+003
  2.8493312e+004  3.8183813e-032  6.0135590e+003
  2.8495738e+004  6.4905171e-031  5.5102303e+003
  2.8496667e+004  1.6526439e-026  2.6432829e+003
  2.8497392e+004  5.6686455e-022  1.8555804e+003
  2.8498722e+004  8.0293298e-026  2.9400059e+003
  2.8499574e+004  5.9838307e-028  3.9630753e+003
  2.8500120e+004  1.3648323e-023  2.3907261e+003
  2.8500529e+004  1.1964080e-033  6.5571180e+003
  2.8501756e+004  1.1797210e-031  5.6294270e+003
  2.8502519e+004  2.5082990e-024  2.8261076e+003
  2.8503144e+004  1.2290776e-027  4.1142145e+003
  2.8503149e+004  1.4079243e-026  3.2813640e+003
  2.8504532e+004  6.2298745e-033  6.1124696e+003
  2.8507038e+004  1.1240336e-034  6.6188216e+003
  2.8507548e+004  1.6465666e-026  2.9567209e+003
  2.8508873e+004  8.0311788e-029  4.3553832e+003
  2.8509850e+004  1.1271437e-030  5.1888179e+003
  2.8510653e+004  2.2370686e-027  3.6166402e+003
  2.8512199e+004  1.0984475e-025  3.2685906e+003
  2.8512265e+004  9.9146936e-030  4.7640502e+003
  2.8513060e+004  1.4212789e-022  1.9621028e+003
  2.8513290e+004  4.5225075e-032  6.0526457e+003
  2.8513455e+004  6.5808092e-034  6.5835565e+003
  2.8513577e+004  1.7851688e-028  4.5871914e+003
  2.8517421e+004  5.4888239e-030  4.8144458e+003
  2.8519126e+004  6.4636718e-032  5.6566902e+003
  2.8519331e+004  3.8679362e-031  5.5562599e+003
  2.8519352e+004  6.0894672e-030  5.0678177e+003
  2.8520201e+004  3.4824052e-027  2.9666530e+003
  2.8523530e+004  3.2891168e-028  4.0146576e+003
  2.8523699e+004  3.2687319e-028  3.9919441e+003
  2.8524022e+004  9.1259755e-027  3.7184586e+003
  2.8525766e+004  1.2787313e-033  6.1482294e+003
  2.8528600e+004  6.1727587e-031  5.2164889e+003
  2.8528644e+004  2.8587705e-027  3.2975575e+003
  2.8529355e+004  1.3091195e-032  6.0856012e+003
  2.8530373e+004  1.4661530e-023  2.4790555e+003
  2.8530738e+004  1.3380714e-034  6.6188120e+003
  2.8530991e+004  4.3911604e-029  4.3838577e+003
  2.8531363e+004  2.9341296e-034  6.1571177e+003
  2.8532597e+004  5.4272434e-030  4.7921251e+003
  2.8533534e+004  1.6236010e-019  0.0000000e+000
  2.8534506e+004  1.4324494e-027  4.1759475e+003
  2.8535033e+004  3.2313150e-035  6.6275599e+003
  2.8535280e+004  7.3702004e-023  2.0599623e+003
  2.8535628e+004  6.9483118e-025  2.9054267e+003
  2.8539167e+004  4.5780370e-031  5.5959632e+003
  2.8539731e+004  6.2255725e-028  3.3073676e+003
  2.8541425e+004  5.2769053e-029  4.6412545e+003
  2.8541553e+004  1.3303910e-032  5.6929641e+003
  2.8542630e+004  7.2024342e-033  6.1124545e+003
  2.8543356e+004  3.6214233e-030  5.1145449e+003
  2.8544331e+004  4.5591019e-028  3.6554975e+003
  2.8544545e+004  2.2084079e-027  3.6390827e+003
  2.8545265e+004  6.2456738e-026  3.3393586e+003
  2.8547602e+004  3.0121687e-033  5.7019905e+003
  2.8552705e+004  1.2705135e-031  5.2532818e+003
  2.8553168e+004  2.8469464e-021  1.5398161e+003
  2.8554237e+004  1.0050306e-028  3.6651826e+003
  2.8554554e+004  6.6831206e-029  4.0302922e+003
  2.8555029e+004  1.0601792e-026  3.7810855e+003
  2.8556241e+004  1.3230593e-031  5.6294043e+003
  2.8558682e+004  1.1155250e-030  4.8294386e+003
  2.8559282e+004  7.0921726e-022  1.6478037e+003
  2.8559323e+004  9.0049084e-030  4.4216904e+003
  2.8559328e+004  2.8554811e-032  5.2624440e+003
  2.8560294e+004  1.4530458e-033  6.1482156e+003
