      fo_rot	      Io_rot	      Eo_rot	    gNH3_rot	      gH2_rot	     gHe_rot
  1.5555183e+004  6.0336387e-030  6.0115714e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5563153e+004  6.0419802e-030  6.0114143e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5571754e+004  1.4698713e-032  7.3285146e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5572236e+004  1.4698713e-032  7.3285049e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5602115e+004  2.0168765e-032  7.2669217e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5602762e+004  2.0168765e-032  7.2669097e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5605033e+004  1.8313835e-027  4.7563356e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5626228e+004  1.0215963e-029  5.8832341e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5635882e+004  5.6582131e-032  7.1989723e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5636640e+004  5.6595161e-032  7.1989570e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5637379e+004  1.0237155e-029  5.8830140e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5638965e+004  1.4560601e-027  4.5762322e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5673427e+004  4.0567598e-032  7.1245220e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5674400e+004  4.0576940e-032  7.1245024e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5703399e+004  3.5430664e-029  5.7460772e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5714733e+004  5.9467447e-032  7.0434082e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5715990e+004  5.9481142e-032  7.0433827e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5719342e+004  3.5528698e-029  5.7457642e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5744201e+004  1.4824474e-027  4.5741867e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5747607e+004  1.8555784e-027  4.3827323e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5760100e+004  1.7827042e-031  6.9554474e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5761775e+004  1.7835254e-031  6.9554140e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5787280e+004  3.1381905e-029  5.5996429e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5809857e+004  1.3673487e-031  6.8604320e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5810292e+004  3.1504986e-029  5.5991915e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5812045e+004  1.3679786e-031  6.8603880e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5863059e+004  2.6144437e-034  8.1036924e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5864221e+004  2.1482227e-031  6.7581270e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5864738e+004  4.8683220e-034  8.1310987e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5865548e+004  2.4961995e-034  8.1283269e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5866145e+004  2.5019539e-034  8.1283231e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5867172e+004  2.1492122e-031  6.7580684e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5870363e+004  2.7560005e-034  8.1200246e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5870980e+004  2.7528294e-034  8.1200203e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5878188e+004  5.6477998e-029  5.4434235e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5882540e+004  2.8719660e-034  8.0861770e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5883133e+004  2.8713048e-034  8.0861724e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5888080e+004  9.4793661e-034  8.1081209e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5895431e+004  3.5463312e-034  8.0610060e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5896122e+004  3.5455148e-034  8.0610007e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5908227e+004  1.9071256e-027  4.3796057e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5910667e+004  8.7172459e-034  8.0300282e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5911116e+004  8.8019581e-034  8.0301321e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5911859e+004  5.6804049e-029  5.4427641e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5923592e+004  6.9163872e-031  6.6482657e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5927574e+004  6.9211665e-031  6.6481864e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5928390e+004  5.5268706e-034  7.9933859e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5929087e+004  5.5255981e-034  7.9933796e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5949131e+004  7.1396890e-034  7.9508518e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5949798e+004  7.1396890e-034  7.9508452e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5972900e+004  1.8883361e-033  7.9024007e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5973562e+004  1.8883361e-033  7.9023943e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5976448e+004  2.0435219e-028  5.2768629e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5988270e+004  5.7079387e-031  6.5305447e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5993744e+004  5.7131983e-031  6.5304356e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.5999760e+004  1.2763780e-033  7.8479396e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6000391e+004  1.2766719e-033  7.8479323e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6026333e+004  2.0610062e-028  5.2758869e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6029997e+004  1.7631095e-033  7.7873602e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6030548e+004  1.7635156e-033  7.7873519e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6058725e+004  9.6689496e-031  6.4046203e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6063593e+004  4.9736967e-033  7.7205406e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6064168e+004  4.9748421e-033  7.7205306e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6066455e+004  9.6800878e-031  6.4044674e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6082022e+004  1.8196141e-028  5.0993567e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6100777e+004  3.5816183e-033  7.6473426e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6101448e+004  3.5816183e-033  7.6473301e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6135341e+004  3.3603096e-030  6.2701049e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6141805e+004  5.2647687e-033  7.5676108e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6142624e+004  5.2647687e-033  7.5675943e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6146377e+004  3.3665053e-030  6.2698870e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6156980e+004  1.8428046e-028  5.0978920e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6186803e+004  1.5808086e-032  7.4811697e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6187927e+004  1.5811727e-032  7.4811477e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6194298e+004  3.0323498e-028  4.9102480e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6218650e+004  2.9928110e-030  6.1265661e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6234606e+004  3.0004010e-030  6.1262505e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6236156e+004  1.2130517e-032  7.3878210e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6237595e+004  1.2133310e-032  7.3877915e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6284464e+004  1.8238088e-035  8.6328271e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6286145e+004  3.8201402e-035  8.6602877e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6287642e+004  1.9655283e-035  8.6575616e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6289914e+004  1.9837151e-035  8.6575453e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6290021e+004  1.9040542e-032  7.2873404e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6291999e+004  1.9044926e-032  7.2873005e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6292598e+004  2.2150284e-035  8.6494192e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6294993e+004  2.2043436e-035  8.6494018e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6303297e+004  2.1896732e-035  8.6159767e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6305431e+004  2.1861467e-035  8.6159609e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6308510e+004  3.0908597e-028  4.9080167e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6309055e+004  5.4510391e-030  5.9735266e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6309978e+004  7.8159055e-035  8.6380902e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6311209e+004  8.0127076e-028  4.7088053e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6316384e+004  2.7648992e-035  8.5912375e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6318579e+004  2.7629899e-035  8.5912205e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6330662e+004  6.8561340e-035  8.5607509e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6332507e+004  5.4724184e-030  5.9730636e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6334391e+004  6.9771699e-035  8.5608702e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6348783e+004  6.1203928e-032  7.1794733e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6349144e+004  4.4104134e-035  8.5247168e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6351284e+004  4.4093980e-035  8.5246997e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6351479e+004  6.1232120e-032  7.1794190e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6369712e+004  5.7514758e-035  8.4828734e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6371745e+004  5.7514758e-035  8.4828573e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6393340e+004  1.5341905e-034  8.4352140e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6395149e+004  1.5338373e-034  8.4351984e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6407026e+004  2.0201299e-029  5.8104678e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6412831e+004  5.0405659e-032  7.0639308e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6416617e+004  5.0440490e-032  7.0638559e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6420062e+004  1.0449110e-034  8.3816479e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6421637e+004  1.0449110e-034  8.3816348e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6441885e+004  2.0322601e-029  5.8097798e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6450044e+004  1.4527112e-034  8.3220735e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6451309e+004  1.4527112e-034  8.3220621e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6482523e+004  8.5168559e-032  6.9403860e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6483391e+004  4.1188815e-034  8.2563736e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6484471e+004  4.1188815e-034  8.2563635e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6487819e+004  8.5247038e-032  6.9402813e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6488070e+004  8.2523815e-028  4.7053475e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6512816e+004  1.8848609e-029  5.6368307e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6520290e+004  2.9770032e-034  8.1844166e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6521185e+004  2.9770032e-034  8.1844067e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6558315e+004  2.9551484e-031  6.8084714e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6560986e+004  4.3871178e-034  8.1060537e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6561722e+004  4.3871178e-034  8.1060428e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6565452e+004  1.9014254e-029  5.6357953e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6565856e+004  2.9585526e-031  6.8083222e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6605626e+004  1.3188011e-033  8.0211176e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6606331e+004  1.3191048e-033  8.0211039e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6626503e+004  3.4664050e-029  5.4520104e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6640695e+004  2.6319601e-031  6.6677778e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6651614e+004  2.6368128e-031  6.6675616e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6654382e+004  1.0117642e-033  7.9294189e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6655259e+004  1.0117642e-033  7.9294002e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6706831e+004  3.5130093e-029  5.4504319e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6707659e+004  1.5855476e-033  7.8307431e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6708922e+004  1.5859128e-033  7.8307170e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6730251e+004  4.8103790e-031  6.5178564e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6746250e+004  4.8236890e-031  6.5175379e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6747258e+004  1.1950313e-028  5.2553297e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6765738e+004  5.0836928e-033  7.7248470e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6767532e+004  5.0848635e-033  7.7248105e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6806067e+004  1.1835301e-035  8.9820815e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6811459e+004  1.1835301e-035  8.9820370e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6827398e+004  1.8004427e-030  6.3582224e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6829023e+004  4.1723362e-033  7.6114551e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6831593e+004  4.1742581e-033  7.6114039e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6851295e+004  1.8075041e-030  6.3577469e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6862477e+004  1.1333898e-035  8.8708202e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6866389e+004  1.1333898e-035  8.8707879e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6871551e+004  1.2197738e-028  5.2528896e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6872704e+004  8.1823734e-029  5.0459697e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6895623e+004  3.2268539e-035  8.8062262e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6897849e+004  7.0222987e-033  7.4902557e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6898731e+004  3.2268539e-035  8.8062012e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6901540e+004  7.0255333e-033  7.4901838e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6932293e+004  2.3387257e-035  8.7354941e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6932637e+004  1.7158499e-030  6.1883588e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6934569e+004  2.3387257e-035  8.7354756e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6968802e+004  1.7261530e-030  6.1876397e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6972575e+004  3.4512729e-035  8.6584824e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6972680e+004  2.4259358e-032  7.3608997e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6974138e+004  3.4512729e-035  8.6584688e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.6977903e+004  2.4281712e-032  7.3607977e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7016648e+004  1.0374790e-034  8.5750314e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7017709e+004  1.0377179e-034  8.5750203e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7046255e+004  3.2974582e-030  6.0077118e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7054026e+004  2.1531748e-032  7.2229996e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7061494e+004  2.1556552e-032  7.2228526e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7064808e+004  7.9483924e-035  8.4849610e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7065594e+004  7.9483924e-035  8.4849493e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7067763e+004  8.4504395e-029  5.0421391e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7101836e+004  3.3279692e-030  6.0066109e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7117338e+004  1.2424511e-034  8.3880665e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7118130e+004  1.2427372e-034  8.3880508e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7142339e+004  3.9271663e-032  7.0761327e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7153250e+004  3.9344071e-032  7.0759170e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7168237e+004  1.2513514e-029  5.8156640e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7174543e+004  3.9680697e-034  8.2841158e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7175672e+004  3.9689835e-034  8.2840926e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7236943e+004  3.2410020e-034  8.1728454e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7238260e+004  1.4715645e-031  6.9198456e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7238619e+004  3.2424949e-034  8.1728108e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7254443e+004  1.4752964e-031  6.9195235e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7254564e+004  1.2693439e-029  5.8139581e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7297767e+004  1.1150114e-029  5.6114574e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7304772e+004  5.4247446e-034  8.0539577e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7307363e+004  5.4272434e-034  8.0539073e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7342321e+004  1.4127955e-031  6.7536593e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7366805e+004  1.4186632e-031  6.7531703e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7378541e+004  1.8632850e-033  7.9271196e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7382399e+004  1.8641433e-033  7.9270473e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7431992e+004  1.5829941e-029  5.3940276e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7433338e+004  1.1396705e-029  5.6087825e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7455009e+004  2.7668097e-031  6.5770667e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7458746e+004  1.6435363e-033  7.7919628e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7464218e+004  1.6450507e-033  7.7918598e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7492709e+004  2.7840645e-031  6.5763138e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7545835e+004  2.9824921e-033  7.6480879e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7553629e+004  2.9859278e-033  7.6479396e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7575474e+004  2.9058908e-035  8.8570116e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7576206e+004  2.9065600e-035  8.8569982e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7576655e+004  1.0944081e-030  6.3895084e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7635500e+004  1.1050433e-030  6.3883347e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7636558e+004  2.3576498e-035  8.7478293e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7637595e+004  2.3581927e-035  8.7478074e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7640367e+004  1.1134720e-032  7.4950699e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7647405e+004  1.6390013e-029  5.3897796e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7651600e+004  1.1155250e-032  7.4948521e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7703180e+004  3.9163302e-035  8.6312188e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7705001e+004  3.9181341e-035  8.6311828e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7707070e+004  1.0702354e-030  6.1902961e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7742908e+004  1.0687578e-032  7.3324645e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7759504e+004  1.0714682e-032  7.3321369e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7775787e+004  1.3346866e-034  8.5068609e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7778751e+004  1.3353014e-034  8.5068058e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7800136e+004  1.0863738e-030  6.1884473e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7845563e+004  1.9714206e-030  5.9784348e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7854036e+004  2.1046472e-032  7.1598074e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7854848e+004  1.1680980e-034  8.3744034e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7859362e+004  1.1689052e-034  8.3743238e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7879268e+004  2.1133883e-032  7.1593032e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7940814e+004  2.1036782e-034  8.2334657e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7947201e+004  2.1056166e-034  8.2333539e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7974250e+004  8.4640710e-032  6.9765917e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7989106e+004  5.8207547e-030  5.7522803e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.7993901e+004  2.0187349e-030  5.9754963e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8013616e+004  8.5188172e-032  6.9758015e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8034133e+004  7.8051148e-034  8.0836461e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8042924e+004  7.8141060e-034  8.0834891e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8103861e+004  8.6055632e-032  6.7821959e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8135265e+004  7.4572602e-034  7.9245302e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8147457e+004  7.4710096e-034  7.9243042e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8166446e+004  8.6911911e-032  6.7809410e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8227316e+004  6.0447633e-030  5.7475685e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8242841e+004  1.7353189e-031  6.5757082e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8244699e+004  1.4671661e-033  7.7556914e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8262212e+004  1.4708870e-033  7.7553539e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8326675e+004  1.3645181e-035  8.8320081e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8332975e+004  1.3657754e-035  8.8319068e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8343472e+004  1.7631095e-031  6.5736987e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8362969e+004  5.9276056e-033  7.5766710e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8389285e+004  5.9522244e-033  7.5761481e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8390513e+004  6.6279511e-031  6.3555659e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8419259e+004  5.0174066e-035  8.6853363e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8427822e+004  5.0243432e-035  8.6852000e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8490528e+004  6.1218023e-033  7.3869084e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8519606e+004  4.7618893e-035  8.5296382e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8530722e+004  4.7695708e-035  8.5294575e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8531948e+004  6.1613985e-033  7.3860757e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8544090e+004  5.1295504e-031  6.1189048e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8553165e+004  6.8011021e-031  6.3523323e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
  1.8627829e+004  1.2813840e-032  7.1855711e+003  1.0323892e+001  1.7776684e+000  8.4358906e-001
