Frequency (Hz),N,M,L,Absorption (dB/km),2_ Absorption ,Refraction,2_ Refraction,Pressure (bars),2_ Pressure ,Temperature K,2_ Temperature ,2_ Dielectric,2_ Transmissivity,2_ Instrumentation _wave ,Argon Refrac,2_ Refraction Ar,T Argon K,P Argon (bars) ,Ideal H2O conc,Ideal He conc,Ideal H2 conc,H2O Hygrometer Partial Pressure (mbars),2_ Hygrometer ,H2 density (g/m**3),He density (g/m**3),H2O density (g/m**3),X H2O ,X He mole fraction,X H2 mole fraction,Quality Flag
1800239994,0,1,2,0.063762481,0.016608525,6068.517137,0.921939726,48.29235482,0.041367899,451.1304586,0.363721502,4.62391E-06,0.016391562,0.000308517,6066.689683,0.921945247,451.2571775,36.69289892,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
2214750219,0,1,3,0.095594281,0.022495316,6074.978568,0.922112032,48.29235482,0.041367899,451.1304586,0.363721502,3.49085E-06,0.022476136,0.000812407,6073.097545,0.922041127,451.2620605,36.69629981,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
2780759114,0,2,2,0.126761325,0.016785139,6060.563218,0.921962844,48.29235482,0.041367899,451.1304586,0.363721502,2.01736E-07,0.012908334,0.000683954,6058.754086,0.921970436,451.2631595,36.69516789,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
3065449012,0,2,3,0.154169869,0.038497548,6065.383756,0.921953712,48.29235482,0.041367899,451.1304586,0.363721502,1.12747E-06,0.038457583,0.000745841,6064.022636,0.921931505,451.238379,36.69711199,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
3424469365,0,2,4,0.288911142,0.050413748,6070.073294,0.921958329,48.29235482,0.041367899,451.1304586,0.363721502,2.1019E-06,0.050405499,0.000775632,6068.316755,0.921988919,451.241797,36.69625707,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
4056701237,0,3,3,0.26829917,0.043209323,6061.417065,0.922309293,48.29235482,0.041367899,451.1304586,0.363721502,3.57506E-07,0.008156747,0.001738941,6059.316551,0.922236003,451.2502195,36.69784039,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
4287666634,0,2,6,0.378375833,0.085719392,6077.095535,0.922181769,48.29235482,0.041367899,451.1304586,0.363721502,1.36892E-05,0.076606059,0.001851654,6075.623455,0.922214582,451.203467,36.69918775,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
5044218138,0,3,6,0.395969608,0.072399849,6070.438174,0.922428058,48.29235482,0.041367899,451.1304586,0.363721502,3.56882E-06,0.045759909,0.002219637,6068.706258,0.922225158,451.227026,36.69463271,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
5263464578,0,2,8,0.470556544,0.10176465,6081.26428,0.923019481,48.29235482,0.041367899,451.1304586,0.363721502,3.50962E-05,0.073786757,0.003487586,6079.292799,0.922629641,451.2311765,36.69933651,0.023790929,0,0.976209071,924.657288,105.2690337,2479.05406,0,555.847782,0.024475946,0,0.975524054,0
1494054050,0,1,1,0.038613433,0.005501491,8297.872678,0.922998162,76.95509348,0.041367899,451.2652448,0.363918065,1.8438E-07,0.005167851,0.000394006,8304.022787,0.923147296,450.8693605,50.28077202,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
1796226436,0,1,2,0.07048294,0.016776509,8312.00422,0.922901099,76.95509348,0.041367899,451.2652448,0.363918065,2.339E-06,0.016630815,0.00041661,8317.733783,0.922885978,450.8912105,50.28780634,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
2209812155,0,1,3,0.086223245,0.024975336,8322.494647,0.923012202,76.95509348,0.041367899,451.2652448,0.363918065,6.93284E-07,0.024559337,0.000793731,8328.390315,0.922990799,450.8868165,50.29050107,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
2774559847,0,2,2,0.155494721,0.014452394,8299.363851,0.923022458,76.95509348,0.041367899,451.2652448,0.363918065,1.8296E-07,0.012853608,0.000662329,8305.288408,0.922949441,450.877295,50.28973163,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
3058615228,0,2,3,0.18544315,0.034909051,8307.025844,0.922917224,76.95509348,0.041367899,451.2652448,0.363918065,2.444E-07,0.034839807,0.000594566,8312.760034,0.922959511,450.8953615,50.29277004,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
3416834985,0,2,4,0.326049898,0.053371618,8313.985375,0.923001283,76.95509348,0.041367899,451.2652448,0.363918065,1.26169E-06,0.052778037,0.000930122,8319.605382,0.922928957,450.9061035,50.29465087,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
4047657243,0,3,3,0.337691845,0.056680796,8299.900812,0.92320573,76.95509348,0.041367899,451.2652448,0.363918065,6.11494E-08,0.008600651,0.00193731,8305.883364,0.923152687,450.877295,50.29071651,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
4278108506,0,2,6,0.385502306,0.081669295,8324.441788,0.923153653,76.95509348,0.041367899,451.2652448,0.363918065,1.58947E-05,0.077034318,0.001699816,8330.055586,0.923294551,450.906226,50.29580673,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
5032972166,0,3,6,0.470498996,0.07083934,8314.568262,0.923515256,76.95509348,0.041367899,451.2652448,0.363918065,1.03968E-05,0.049693725,0.003446354,8320.139035,0.923408111,450.917212,50.29681041,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
5251732169,0,2,8,0.443980693,0.115822403,8330.703751,0.924176124,76.95509348,0.041367899,451.2652448,0.363918065,1.84915E-06,0.082777318,0.003384609,8336.433906,0.923564445,450.9079345,50.30318474,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
5882973004,0,3,8,0.64009982,0.204000467,8322.430155,0.923452018,76.95509348,0.041367899,451.2652448,0.363918065,1.06981E-05,0.055442676,0.002851211,8328.27308,0.923274941,450.899634,50.2940302,0.014929746,0,0.985070254,933.450134,105.6594618,3930.216157,0,555.847782,0.015579436,0,0.984420564,0
1492372129,0,1,1,0.043485137,0.006544272,9430.098381,0.925954941,91.71567942,0.041367899,451.2646955,0.363917264,2.36617E-07,0.005434785,0.000376824,9430.106752,0.926347534,451.273657,57.17877348,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
1794203556,0,1,2,0.074502029,0.017536905,9447.292502,0.925904629,91.71567942,0.041367899,451.2646955,0.363917264,1.42241E-06,0.017449494,0.000381015,9447.341607,0.92589786,451.2657225,57.18856921,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
2207322385,0,1,3,0.093652079,0.026655352,9460.335769,0.926031902,91.71567942,0.041367899,451.2646955,0.363917264,5.5394E-07,0.025590214,0.000814302,9460.777755,0.9260313,451.2509525,57.19288829,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
2771436328,0,2,2,0.167432507,0.016439001,9431.807555,0.925944542,91.71567942,0.041367899,451.2646955,0.363917264,1.4054E-07,0.013246756,0.000689238,9432.098681,0.925964395,451.2499755,57.17669772,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
3055171094,0,2,3,0.195865027,0.038305782,9441.205782,0.925937042,91.71567942,0.041367899,451.2646955,0.363917264,1.63947E-06,0.037562144,0.00078317,9441.749179,0.926030255,451.2364255,57.18206665,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
3412986473,0,2,4,0.305301519,0.054038101,9450.013952,0.925916852,91.71567942,0.041367899,451.2646955,0.363917264,1.64392E-06,0.053942203,0.001049892,9450.517307,0.926092655,451.2249515,57.18540257,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
4043099656,0,3,3,0.358624669,0.068279602,9432.984857,0.926221091,91.71567942,0.041367899,451.2646955,0.363917264,8.01784E-07,0.007967236,0.00328821,9433.44382,0.926630415,451.221411,57.17836654,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
4273288833,0,2,6,0.413206233,0.080145913,9462.867325,0.926413989,91.71567942,0.041367899,451.2646955,0.363917264,1.91919E-06,0.078454039,0.003729658,9463.486114,0.926836538,451.214697,57.18600102,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
5027302531,0,3,6,0.582553837,0.075102526,9451.061968,0.926647999,91.71567942,0.041367899,451.2646955,0.363917264,9.55776E-06,0.053455194,0.007654547,9451.528632,0.927492546,451.2184815,57.17819555,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
5245814114,0,2,8,0.580316032,0.23840907,9470.580671,0.926558358,91.71567942,0.041367899,451.2646955,0.363917264,1.28151E-05,0.095662619,0.008118982,9471.379536,0.933191589,451.2125,57.19370047,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
5876342411,0,3,8,0.838499105,0.138254048,9460.995258,0.926331649,91.71567942,0.041367899,451.2646955,0.363917264,1.8766E-06,0.051157997,0.005437165,9461.827932,0.927122844,451.2018795,57.18204442,0.012526975,0,0.987473025,927.288635,105.5966127,4662.648832,0,555.847782,0.013164356,0,0.986835644,0
1502300504,0,1,1,0.027623529,0.004209545,2789.161534,0.931506838,1.3879,0.000689476,451.0647748,0.363625713,1.76242E-07,0.004154471,0.000525588,2786.3914,0.931543488,451.259741,16.826,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
1806142142,0,1,2,0.044151415,0.017526396,2789.694574,0.93135801,1.3879,0.000689476,451.0647748,0.363625713,1.38501E-06,0.017518637,0.000360444,2787.046089,0.931400437,451.2535155,16.826,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
2222012504,0,1,3,0.09258064,0.024184873,2789.789514,0.931477215,1.3879,0.000689476,451.0647748,0.363625713,1.24245E-07,0.024169476,0.000809739,2787.53467,0.931458582,451.222876,16.824,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
2789875327,0,2,2,0.109433614,0.014319688,2788.981403,0.931412944,1.3879,0.000689476,451.0647748,0.363625713,1.47628E-06,0.014099646,0.000606322,2786.537729,0.931362203,451.2356935,16.826,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
3075500178,0,2,3,0.141320405,0.034027698,2788.9484,0.931362713,1.3879,0.000689476,451.0647748,0.363625713,1.03283E-07,0.033866639,0.000751558,2786.849997,0.931334645,451.2155515,16.827,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
3435697965,0,2,4,0.180796412,0.062768213,2789.400426,0.931367629,1.3879,0.000689476,451.0647748,0.363625713,1.09509E-05,0.062747034,0.001331615,2787.164577,0.931355522,451.2137205,16.827,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
4070000899,0,3,3,0.219936597,0.031682979,2789.191998,0.931880884,1.3879,0.000689476,451.0647748,0.363625713,7.18078E-07,0.007640136,0.001413475,2786.971384,0.931822046,451.194067,16.827,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
4301727808,0,2,6,0.196201398,0.085238264,2790.047512,0.93147565,1.3879,0.000689476,451.0647748,0.363625713,2.8199E-05,0.085044471,0.001932668,2787.774222,0.931493318,451.202246,16.826,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
5060757046,0,3,6,0.447911907,0.075587775,2789.286297,0.931555287,1.3879,0.000689476,451.0647748,0.363625713,1.76306E-06,0.031849797,0.0022478,2786.812054,0.931510007,451.2120115,16.827,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
5280723973,0,2,8,0.438856134,0.095601886,2791.187106,0.931962631,1.3879,0.000689476,451.0647748,0.363625713,5.9199E-06,0.086039324,0.003941247,2788.857756,0.932095399,451.18772,16.827,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
5915458201,0,3,8,0.562105169,0.370465669,2788.918545,0.931697469,1.3879,0.000689476,451.0647748,0.363625713,1.59297E-05,0.053723257,0.003604758,2786.649812,0.931697024,451.20481,16.827,1,0,0,1013,106.0053212,0,0,672.6071268,1,0,0,0
1502042078,0,1,1,0.030389112,0.007682143,2956.19179,0.931779143,9.679,0.00739465,451.3025368,0.363972449,3.00304E-06,0.004129525,0.000582791,2958.661823,0.931826863,451.1186275,17.871,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
1805831682,0,1,2,0.043584155,0.017494391,2957.998933,0.931572559,9.679,0.00739465,451.3025368,0.363972449,1.06013E-08,0.017390874,0.000346243,2960.569089,0.93154801,451.12644,17.87,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
2221630619,0,1,3,0.082675438,0.024049094,2959.154703,0.931721581,9.679,0.00739465,451.3025368,0.363972449,1.98251E-06,0.024037298,0.000619174,2961.899149,0.931687528,451.1229005,17.87,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
2789395290,0,2,2,0.118680521,0.01428091,2956.204628,0.931596761,9.679,0.00739465,451.3025368,0.363972449,3.32132E-06,0.014267135,0.00062118,2958.365524,0.931604237,451.143164,17.872,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
3074971050,0,2,3,0.14822709,0.034015631,2956.926755,0.931610809,9.679,0.00739465,451.3025368,0.363972449,5.20544E-07,0.033937741,0.000877223,2958.993176,0.931561698,451.153784,17.872,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
3435106589,0,2,4,0.184643986,0.063564613,2957.881337,0.93160447,9.679,0.00739465,451.3025368,0.363972449,1.23108E-06,0.063503045,0.000931037,2960.108695,0.931605302,451.155981,17.872,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
4069300128,0,3,3,0.229157821,0.039385077,2955.943092,0.93212653,9.679,0.00739465,451.3025368,0.363972449,5.95928E-07,0.007688241,0.002242618,2958.147315,0.931897385,451.1578125,17.874,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
4300987550,0,2,6,0.205975632,0.098506511,2959.160622,0.931688055,9.679,0.00739465,451.3025368,0.363972449,1.00522E-05,0.084562763,0.002207955,2961.518181,0.93164418,451.1528075,17.871,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
5059885654,0,3,6,0.473422022,0.080842998,2957.557728,0.931855327,9.679,0.00739465,451.3025368,0.363972449,1.00217E-05,0.031149049,0.002218089,2960.070412,0.931720661,451.151709,17.876,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
5279814282,0,2,8,0.489275702,0.113486734,2961.145157,0.932286558,9.679,0.00739465,451.3025368,0.363972449,2.7065E-06,0.085626132,0.003911791,2963.403647,0.932096148,451.1562255,17.875,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
5914439440,0,3,8,0.570719653,0.344582623,2957.994912,0.931892842,9.679,0.00739465,451.3025368,0.363972449,1.58597E-06,0.055522913,0.003079017,2960.267916,0.931903289,451.1592775,17.873,0.143392912,0.856607088,1.11022E-16,1013,106.5387884,0,879.9373478,672.6071268,0.145172514,0.854827486,0,0
1500840132,0,1,1,0.032561429,0.004170207,3759.242026,0.93246634,19.795,0.00739465,451.1268267,0.363716206,2.76407E-07,0.003961129,0.000570309,3761.10876,0.932383717,451.0064455,19.097,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
1804386292,0,1,2,0.049763367,0.016989496,3763.073258,0.932251178,19.795,0.00739465,451.1268267,0.363716206,1.18412E-06,0.016952798,0.000423822,3764.978798,0.932253487,451.012671,19.087,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
2219852219,0,1,3,0.089695897,0.023254876,3765.656591,0.932418462,19.795,0.00739465,451.1268267,0.363716206,2.47014E-06,0.023170586,0.000750211,3767.653129,0.932375831,450.9947265,19.075,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
2787162935,0,2,2,0.130908713,0.014588662,3759.532837,0.932296231,19.795,0.00739465,451.1268267,0.363716206,6.30361E-07,0.014178148,0.000605715,3761.313484,0.932279722,451.012915,19.06,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
3072510344,0,2,3,0.168318928,0.03553741,3761.266067,0.932259551,19.795,0.00739465,451.1268267,0.363716206,1.87219E-06,0.035442916,0.000796216,3762.998649,0.932294306,451.019995,19.05,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
3432356562,0,2,4,0.206630453,0.063112373,3763.48535,0.932246222,19.795,0.00739465,451.1268267,0.363716206,7.58812E-06,0.062936972,0.000934142,3765.129302,0.932252765,451.014258,19.038,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
4066043794,0,3,3,0.25933844,0.047469242,3759.423134,0.9326475,19.795,0.00739465,451.1268267,0.363716206,3.1571E-07,0.008155494,0.001799025,3761.134175,0.9325697,451.0173095,18.975,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
4297544712,0,2,6,0.284071459,0.107237139,3766.226232,0.932388415,19.795,0.00739465,451.1268267,0.363716206,2.64295E-05,0.086167975,0.001523095,3768.298707,0.932329823,451.0072995,18.962,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
5055836660,0,3,6,0.519832229,0.079033127,3763.034675,0.932699377,19.795,0.00739465,451.1268267,0.363716206,4.52584E-06,0.03146392,0.002364067,3764.821149,0.932508237,451.0179195,18.95,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
5275587606,0,2,8,0.554384827,0.122052602,3769.009639,0.932970658,19.795,0.00739465,451.1268267,0.363716206,1.28795E-06,0.084795794,0.003885848,3770.636829,0.932824972,451.026709,18.94,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
5909707411,0,3,8,0.667818879,0.464103339,3764.316864,0.932697613,19.795,0.00739465,451.1268267,0.363716206,8.47322E-07,0.054923498,0.003615281,3765.9933,0.932438481,451.0186525,18.926,0.070113665,0.418848194,0.511038141,1013,106.1443202,543.1196273,879.9373478,672.6071268,0.070899589,0.417482039,0.511618372,0
1497323345,0,1,1,0.040054605,0.00483308,6107.018365,0.933400424,49.02982589,0.041367899,451.2169965,0.363847703,7.91615E-07,0.004106438,0.000520277,6108.540611,0.933378354,451.143652,19.701,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
1800160801,0,1,2,0.062871048,0.016075045,6114.547922,0.933167908,49.02982589,0.041367899,451.2169965,0.363847703,1.4746E-06,0.016051675,0.000463946,6116.525259,0.933162903,451.129248,19.67,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
2214654950,0,1,3,0.091053069,0.022374784,6120.496159,0.933441117,49.02982589,0.041367899,451.2169965,0.363847703,1.94454E-08,0.022359459,0.000800548,6121.854724,0.933253885,451.162451,19.655,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
2780636891,0,2,2,0.161837309,0.012870319,6105.9683,0.933545278,49.02982589,0.041367899,451.2169965,0.363847703,5.27578E-08,0.012831917,0.000792751,6107.736392,0.93314397,451.130225,19.638,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
3065316930,0,2,3,0.204955026,0.038818392,6110.26579,0.933301402,49.02982589,0.041367899,451.2169965,0.363847703,1.66706E-06,0.037861331,0.000816304,6112.074821,0.933153673,451.134253,19.624,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
3424322854,0,2,4,0.25972964,0.051052596,6115.043562,0.933341932,49.02982589,0.041367899,451.2169965,0.363847703,5.43404E-06,0.051008013,0.000986856,6116.688398,0.933126213,451.1213135,19.614,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
4056527351,0,3,3,0.326384668,0.035754659,6105.892127,0.933951182,49.02982589,0.041367899,451.2169965,0.363847703,4.36681E-07,0.008548123,0.001809393,6107.41738,0.933408167,451.0949465,19.552,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
4287486626,0,2,6,0.357109034,0.095970931,6121.842817,0.933225833,49.02982589,0.041367899,451.2169965,0.363847703,1.81545E-05,0.079249077,0.001759507,6123.425462,0.933143069,451.101294,19.542,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
5044006181,0,3,6,0.580704786,0.079086713,6114.67843,0.934093636,49.02982589,0.041367899,451.2169965,0.363847703,6.26766E-07,0.038712589,0.002829693,6116.166714,0.933509966,451.100195,19.523,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
5263245528,0,2,8,0.555945091,0.070179324,6125.934757,0.93374024,49.02982589,0.041367899,451.2169965,0.363847703,2.60894E-05,0.069849801,0.003216284,6127.357599,0.933543944,451.099219,19.504,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
5895880545,0,3,8,0.747995331,0.356976943,6118.45565,0.933593132,49.02982589,0.041367899,451.2169965,0.363847703,4.8807E-05,0.057794861,0.002542956,6119.925116,0.93349955,451.094458,19.465,0.028307259,0.169103191,0.80258955,1013,106.3465901,2077.739721,879.9373478,672.6071268,0.028990539,0.170706625,0.800302836,0
1494585306,0,1,1,0.045853841,0.004821398,7945.956505,0.934189805,72.8425963,0.041367899,451.1094014,0.363690794,7.23938E-08,0.004795989,0.000481132,7948.686892,0.934633786,450.9106205,19.697,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
1796865793,0,1,2,0.088936686,0.016229057,7959.534701,0.934098971,72.8425963,0.041367899,451.1094014,0.363690794,9.45665E-07,0.01619314,0.000391123,7962.350236,0.934080141,450.9267335,19.686,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
2210599655,0,1,3,0.12456905,0.024378371,7969.495995,0.934299151,72.8425963,0.041367899,451.1094014,0.363690794,1.01043E-06,0.024113353,0.000714727,7971.778424,0.934238887,450.947241,19.669,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
2775546477,0,2,2,0.183797757,0.015831099,7947.361175,0.934153269,72.8425963,0.041367899,451.1094014,0.363690794,5.49609E-09,0.013127836,0.000611327,7949.476483,0.934235863,450.964209,19.656,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
3059703478,0,2,3,0.232419907,0.035131549,7954.723964,0.934113786,72.8425963,0.041367899,451.1094014,0.363690794,7.88093E-07,0.034823997,0.000638941,7956.808976,0.934130902,450.9720215,19.647,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
3418051687,0,2,4,0.315161647,0.052499777,7961.195489,0.934149051,72.8425963,0.041367899,451.1094014,0.363690794,1.04574E-06,0.052467217,0.001125881,7963.175357,0.934127572,450.98313,19.639,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
4049096572,0,3,3,0.386590261,0.03026417,7947.63707,0.93461178,72.8425963,0.041367899,451.1094014,0.363690794,5.07658E-07,0.009072633,0.001865078,7949.597777,0.934346241,450.9823975,19.627,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
4279632758,0,2,6,0.429644529,0.089047955,7971.243302,0.93420059,72.8425963,0.041367899,451.1094014,0.363690794,1.51862E-06,0.078315772,0.001513223,7973.218279,0.934162766,450.9882565,19.616,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
5034764522,0,3,6,0.640319232,0.071710868,7961.509967,0.934408208,72.8425963,0.041367899,451.1094014,0.363690794,4.09474E-06,0.042720193,0.002221846,7963.552091,0.934318865,450.9861815,19.607,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
5253602944,0,2,8,0.601526837,0.084659375,7977.441199,0.934661681,72.8425963,0.041367899,451.1094014,0.363690794,4.27603E-06,0.071702387,0.003419682,7979.372201,0.934669599,450.993994,19.597,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
5885071281,0,3,8,0.986636808,0.414838475,7968.797094,0.934725913,72.8425963,0.041367899,451.1094014,0.363690794,4.42654E-05,0.064028127,0.004142477,7970.408318,0.93438941,451.001196,19.573,0.019053412,0.113822137,0.867124451,1013,106.1052705,3295.708613,879.9373478,672.6071268,0.019733044,0.116195195,0.864071761,0
1492370890,0,1,1,0.05538287,0.005363335,9436.154713,0.934948884,91.67263559,0.041367899,451.1256265,0.363714455,3.56473E-07,0.005283343,0.000382855,9439.179391,0.938715054,450.9046385,19.805,0.015139741,0.090442474,0.894417784,1013,106.1416301,4238.167225,879.9373478,672.6071268,0.015823213,0.093172717,0.891004069,0
